head,relation,tail
2304.03879,BELONGS_TO,Technology_natural_language_processing
2406.06870,BELONGS_TO,Technology_artificial_intelligence
2304.01507,RESEARCH_ON,Task_france
1910.06360,PROPOSED,Method_simulation
2402.11940,BELONGS_TO,Technology_natural_language_processing
2102.04216,BELONGS_TO,Technology_artificial_intelligence
2411.07070,BELONGS_TO,Technology_natural_language_processing
2310.19522,BELONGS_TO,Technology_internet
1911.10183,BELONGS_TO,Technology_natural_language_processing
2309.15714,PROPOSED,Method_large_language_models
2405.14093,BELONGS_TO,Technology_artificial_intelligence
2410.01724,BELONGS_TO,Technology_natural_language_processing
2307.09162,BELONGS_TO,Technology_artificial_intelligence
2403.06018,PROPOSED,Method_translation_knowledge
2108.07865,BELONGS_TO,Technology_transformer
2108.07865,PROPOSED,Method_transformer
2011.05911,BELONGS_TO,Technology_natural_language_processing
2312.06122,BELONGS_TO,Technology_gpt
2110.02047,PROPOSED,Method_intent
2501.19122,PROPOSED,Method_bert
2302.05932,BELONGS_TO,Technology_natural_language_processing
2104.09586,BELONGS_TO,Technology_artificial_intelligence
2104.09586,PROPOSED,Method_content_annotation
Method_content_annotation,USES,Technology_artificial_intelligence
2206.10265,BELONGS_TO,Technology_knowledge
2407.02883,BELONGS_TO,Technology_natural_language_processing
2405.01799,BELONGS_TO,Technology_chatbots
2405.01799,BELONGS_TO,Technology_artificial_intelligence
2010.03680,PROPOSED,Method_self-organizing_map
2406.07287,BELONGS_TO,Technology_gpt
2212.08204,BELONGS_TO,Technology_natural_language_processing
2406.10312,BELONGS_TO,Technology_nlp
2412.15900,BELONGS_TO,Technology_natural_language_processing
2408.07402,PROPOSED,Method_natural_language_processing
2203.11092,BELONGS_TO,Technology_artificial_intelligence
2501.00608,BELONGS_TO,Technology_natural_language_processing
2012.15419,BELONGS_TO,Technology_bert
2411.05503,BELONGS_TO,Technology_artificial_intelligence
2007.12223,BELONGS_TO,Technology_natural_language_processing
2208.11367,BELONGS_TO,Technology_artificial_intelligence
2210.01241,BELONGS_TO,Technology_vrml
2210.01241,PROPOSED,Method_vrml
2305.13302,BELONGS_TO,Technology_bert
2305.13302,PROPOSED,Method_bert
Method_bert,USES,Technology_bert
2302.11405,BELONGS_TO,Technology_natural_language_processing
2410.08860,BELONGS_TO,Technology_natural_language_processing
1906.02679,BELONGS_TO,Technology_natural_language_processing
1906.02679,PROPOSED,Method_natural_language_processing
2405.02411,BELONGS_TO,Technology_natural_language_processing
2304.14516,BELONGS_TO,Technology_artificial_intelligence
2309.07034,BELONGS_TO,Technology_natural_language_processing
2304.01651,BELONGS_TO,Technology_artificial_intelligence
2108.13990,BELONGS_TO,Technology_natural_language_processing
2412.12143,BELONGS_TO,Technology_natural_language_processing
2211.03756,BELONGS_TO,Technology_artificial_intelligence
2411.12195,BELONGS_TO,Technology_umls
2102.12846,BELONGS_TO,Technology_artificial_intelligence
2410.18541,BELONGS_TO,Technology_natural_language_processing
2404.13645,BELONGS_TO,Technology_large_language_models
2305.12641,BELONGS_TO,Technology_natural_language_processing
2109.06598,BELONGS_TO,Technology_natural_language_processing
2308.10410,BELONGS_TO,Technology_gpt
2109.11745,BELONGS_TO,Technology_natural_language_processing
2312.11690,BELONGS_TO,Technology_internet
2404.02540,BELONGS_TO,Technology_chatbots
2109.02221,BELONGS_TO,Technology_natural_language_processing
1804.09540,RESEARCH_ON,Task_question_answering
2005.00330,BELONGS_TO,Technology_artificial_intelligence
2409.07424,BELONGS_TO,Technology_artificial_intelligence
2005.14315,BELONGS_TO,Technology_lstm
2305.16503,BELONGS_TO,Technology_bert
2109.07243,BELONGS_TO,Technology_bert
2006.08841,PROPOSED,Method_natural_language_processing
2112.15124,BELONGS_TO,Technology_natural_language_processing
2401.07518,BELONGS_TO,Technology_natural_language_processing
2502.13358,BELONGS_TO,Technology_chatbots
2005.06916,BELONGS_TO,Technology_natural_language_processing
1405.5893,PROPOSED,Method_deep_learning
1901.10125,BELONGS_TO,Technology_ontologies
2004.07776,BELONGS_TO,Technology_natural_language_processing
2305.04241,BELONGS_TO,Technology_transformer
2003.11645,PROPOSED,Method_wordnets
2206.09158,BELONGS_TO,Technology_france
2411.02943,BELONGS_TO,Technology_bert
2404.00990,BELONGS_TO,Technology_artificial_intelligence
2404.00990,BELONGS_TO,Technology_lstm
2212.12715,BELONGS_TO,Technology_natural_language_processing
2408.12113,PROPOSED,Method_lstm
2310.19034,BELONGS_TO,Technology_learning
2112.06598,BELONGS_TO,Technology_natural_language_processing
2111.02705,BELONGS_TO,Technology_uml
2111.02705,PROPOSED,Method_uml
2108.09823,BELONGS_TO,Technology_transformer
2204.06624,PROPOSED,Method_em_algorithm
2310.16248,BELONGS_TO,Technology_natural_language_processing
2210.06312,BELONGS_TO,Technology_word_vectors
2305.16726,RESEARCH_ON,Task_transformer
2407.21007,BELONGS_TO,Technology_chatbots
2307.02047,RESEARCH_ON,Task_bert
1906.04393,BELONGS_TO,Technology_natural_language_processing
2207.07611,BELONGS_TO,Technology_transformer
2207.07611,BELONGS_TO,Technology_natural_language_processing
2401.01085,BELONGS_TO,Technology_natural_language_processing
2404.17977,BELONGS_TO,Technology_gpt
2307.14107,BELONGS_TO,Technology_artificial_intelligence
1811.03291,BELONGS_TO,Technology_natural_language_processing
2402.04955,BELONGS_TO,Technology_natural_language_processing
2402.04955,PROPOSED,Method_natural_language_processing
2407.20046,BELONGS_TO,Technology_artificial_intelligence
2401.16748,BELONGS_TO,Technology_natural_language_processing
2502.06257,PROPOSED,Method_text_categorization
2107.11764,PROPOSED,Method_cognition
2107.11764,PROPOSED,Method_dci
Method_cognition,IMPROVES,Method_dci
Method_dci,IMPROVES,Method_cognition
2210.13838,BELONGS_TO,Technology_natural_language_processing
2403.06354,PROPOSED,Method_law_revisions
1912.10434,BELONGS_TO,Technology_natural_language_processing
2305.02499,BELONGS_TO,Technology_automation
2305.02499,PROPOSED,Method_automation
Method_automation,USES,Technology_automation
2404.09339,BELONGS_TO,Technology_natural_language_processing
2008.01739,BELONGS_TO,Technology_transformer
2407.11733,BELONGS_TO,Technology_chatbots
2104.08922,BELONGS_TO,Technology_france
2205.12538,BELONGS_TO,Technology_natural_language_processing
1912.13318,BELONGS_TO,Technology_natural_language_processing
2202.02053,BELONGS_TO,Technology_artificial_intelligence
1806.03688,BELONGS_TO,Technology_nlp
1905.03304,PROPOSED,Method_dci
2007.09303,BELONGS_TO,Technology_natural_language_processing
2205.14761,BELONGS_TO,Technology_gpt
2205.14761,PROPOSED,Method_gpt
Method_gpt,USES,Technology_gpt
2209.02508,BELONGS_TO,Technology_artificial_intelligence
2410.05339,BELONGS_TO,Technology_artificial_intelligence
2301.04312,PROPOSED,Method_embedding
2301.04312,PROPOSED,Method_word_vectors
Method_embedding,IMPROVES,Method_word_vectors
Method_word_vectors,IMPROVES,Method_embedding
2308.01776,RESEARCH_ON,Task_cognition
2411.08666,BELONGS_TO,Technology_natural_language_processing
2106.05630,BELONGS_TO,Technology_natural_language_processing
1706.02515,BELONGS_TO,Technology_synset
2412.10953,BELONGS_TO,Technology_chatbots
2203.11431,BELONGS_TO,Technology_natural_language_processing
2304.13712,RESEARCH_ON,Task_natural_language_processing
2010.14568,BELONGS_TO,Technology_natural_language_processing
2310.16062,PROPOSED,Method_gpt
1904.06101,BELONGS_TO,Technology_wikipedia
2307.16576,BELONGS_TO,Technology_natural_language_processing
1809.04022,BELONGS_TO,Technology_social_networks
2407.18078,BELONGS_TO,Technology_natural_language_processing
2202.13871,BELONGS_TO,Technology_natural_language_processing
2404.01009,BELONGS_TO,Technology_natural_language_processing
2404.01009,RESEARCH_ON,Task_translation_knowledge
Technology_natural_language_processing,BELONGS_TO,Task_translation_knowledge
2109.04870,PROPOSED,Method_multimodal_interfaces
2408.03675,BELONGS_TO,Technology_artificial_intelligence
2107.03448,BELONGS_TO,Technology_natural_language_processing
2108.00578,BELONGS_TO,Technology_natural_language_processing
2308.11406,PROPOSED,Method_natural_language_processing
2403.14208,PROPOSED,Method_natural_language_processing
2108.04208,BELONGS_TO,Technology_artificial_intelligence
2405.13024,BELONGS_TO,Technology_gpt
2405.14601,BELONGS_TO,Technology_artificial_intelligence
2405.14601,BELONGS_TO,Technology_web_mining
2405.14601,BELONGS_TO,Technology_chatbots
2408.16928,PROPOSED,Method_remodularization
2105.05975,BELONGS_TO,Technology_natural_language_processing
2311.04329,BELONGS_TO,Technology_natural_language_processing
2202.03896,PROPOSED,Method_text_categorization
2104.08673,BELONGS_TO,Technology_natural_language_processing
1810.03044,BELONGS_TO,Technology_artificial_intelligence
2203.06850,BELONGS_TO,Technology_natural_language_processing
2108.10604,PROPOSED,Method_learning
2204.07675,PROPOSED,Method_bert
2109.06939,RESEARCH_ON,Task_xml
2103.06678,BELONGS_TO,Technology_natural_language_processing
2205.12986,PROPOSED,Method_xml
2303.17511,BELONGS_TO,Technology_artificial_intelligence
2312.10253,BELONGS_TO,Technology_natural_language_processing
2404.04728,BELONGS_TO,Technology_artificial_intelligence
2310.13915,BELONGS_TO,Technology_large_language_models
2308.12284,BELONGS_TO,Technology_natural_language_processing
2011.09236,PROPOSED,Method_em_algorithm
2407.14789,BELONGS_TO,Technology_natural_language_processing
2104.03337,BELONGS_TO,Technology_natural_language_processing
1910.03033,BELONGS_TO,Technology_artificial_intelligence
1812.03825,BELONGS_TO,Technology_natural_language_processing
2106.01251,BELONGS_TO,Technology_natural_language_processing
2303.11146,BELONGS_TO,Technology_chatbots
2303.11146,PROPOSED,Method_chatbots
2305.14663,BELONGS_TO,Technology_artificial_intelligence
2304.01331,BELONGS_TO,Technology_natural_language_processing
2308.04889,BELONGS_TO,Technology_artificial_intelligence
2404.07461,BELONGS_TO,Technology_artificial_intelligence
2012.15228,BELONGS_TO,Technology_natural_language_processing
2209.12863,BELONGS_TO,Technology_natural_language_processing
2205.12428,BELONGS_TO,Technology_natural_language_processing
2410.06427,BELONGS_TO,Technology_natural_language_processing
2409.18677,BELONGS_TO,Technology_natural_language_processing
2409.18677,PROPOSED,Method_natural_language_processing
2401.07392,BELONGS_TO,Technology_synset
2401.07392,BELONGS_TO,Technology_internet
2005.00816,BELONGS_TO,Technology_artificial_intelligence
2407.12500,BELONGS_TO,Technology_natural_language_processing
2407.12500,PROPOSED,Method_speech_recognition
Method_speech_recognition,USES,Technology_natural_language_processing
2106.01077,BELONGS_TO,Technology_synset
2412.19784,BELONGS_TO,Technology_artificial_intelligence
2002.00181,BELONGS_TO,Technology_natural_language_processing
2406.05547,PROPOSED,Method_cognition
2404.03324,BELONGS_TO,Technology_natural_language_processing
2204.05781,BELONGS_TO,Technology_natural_language_processing
2402.08183,PROPOSED,Method_natural_language_processing
2010.02695,BELONGS_TO,Technology_natural_language_processing
2010.02695,RESEARCH_ON,Task_morphology
Technology_natural_language_processing,BELONGS_TO,Task_morphology
2412.18672,BELONGS_TO,Technology_wikipedia
2404.11023,BELONGS_TO,Technology_social_media
2301.03458,BELONGS_TO,Technology_natural_language_processing
2106.10234,RESEARCH_ON,Task_speech_synthesis
2305.18323,BELONGS_TO,Technology_robot
2305.18323,PROPOSED,Method_robot
Method_robot,USES,Technology_robot
2310.13486,PROPOSED,Method_reinforcement_learning
2006.04884,BELONGS_TO,Technology_natural_language_processing
2410.11331,BELONGS_TO,Technology_natural_language_processing
2410.11331,BELONGS_TO,Technology_artificial_intelligence
2302.04023,BELONGS_TO,Technology_natural_language_processing
2101.05953,BELONGS_TO,Technology_natural_language_processing
2408.16978,BELONGS_TO,Technology_gpt
2205.07233,BELONGS_TO,Technology_natural_language_processing
1805.06503,BELONGS_TO,Technology_wordnets
1805.06503,BELONGS_TO,Technology_word_vectors
1805.06503,PROPOSED,Method_wordnets
1805.06503,PROPOSED,Method_word_vectors
Method_wordnets,USES,Technology_word_vectors
Method_wordnets,IMPROVES,Method_word_vectors
Method_word_vectors,USES,Technology_wordnets
Method_word_vectors,IMPROVES,Method_wordnets
2405.13568,BELONGS_TO,Technology_natural_language_processing
2405.13568,PROPOSED,Method_natural_language_processing
2409.10007,PROPOSED,Method_text_processing
2303.02198,PROPOSED,Method_machine_translation
2303.02198,PROPOSED,Method_gpt
Method_machine_translation,IMPROVES,Method_gpt
Method_gpt,IMPROVES,Method_machine_translation
2010.05757,BELONGS_TO,Technology_transformer
2402.15515,PROPOSED,Method_natural_language_processing
2010.02559,BELONGS_TO,Technology_natural_language_processing
2107.12025,BELONGS_TO,Technology_natural_language_processing
2401.03831,BELONGS_TO,Technology_natural_language_processing
2405.06760,BELONGS_TO,Technology_artificial_intelligence
2405.06760,PROPOSED,Method_artificial_intelligence
2109.05815,BELONGS_TO,Technology_natural_language_processing
2405.05813,BELONGS_TO,Technology_natural_language_processing
2305.01624,BELONGS_TO,Technology_natural_language_processing
2311.16673,BELONGS_TO,Technology_artificial_intelligence
2305.19213,BELONGS_TO,Technology_natural_language_processing
1708.09609,BELONGS_TO,Technology_natural_language_processing
2005.00770,BELONGS_TO,Technology_natural_language_processing
2108.11575,BELONGS_TO,Technology_social_networks
2108.11575,BELONGS_TO,Technology_natural_language_processing
2108.11575,PROPOSED,Method_lstm
Method_lstm,USES,Technology_natural_language_processing
2002.06353,BELONGS_TO,Technology_natural_language_processing
2202.03371,BELONGS_TO,Technology_gpt
2305.02215,BELONGS_TO,Technology_natural_language_processing
2407.00958,BELONGS_TO,Technology_chatbots
2407.00958,BELONGS_TO,Technology_transformer
2108.02831,BELONGS_TO,Technology_natural_language_processing
2410.23478,BELONGS_TO,Technology_natural_language_processing
2206.11251,BELONGS_TO,Technology_bert
2307.02046,BELONGS_TO,Technology_gpt
2307.02046,BELONGS_TO,Technology_artificial_intelligence
2307.02046,BELONGS_TO,Technology_chatbots
2307.02046,PROPOSED,Method_proving
2307.02046,PROPOSED,Method_learning
Method_proving,USES,Technology_gpt
Method_proving,USES,Technology_artificial_intelligence
Method_proving,USES,Technology_chatbots
Method_proving,IMPROVES,Method_learning
Method_learning,USES,Technology_gpt
Method_learning,USES,Technology_artificial_intelligence
Method_learning,USES,Technology_chatbots
Method_learning,IMPROVES,Method_proving
2012.04056,BELONGS_TO,Technology_natural_language_processing
1811.10831,BELONGS_TO,Technology_natural_language_processing
2412.03567,BELONGS_TO,Technology_natural_language_processing
2112.12940,PROPOSED,Method_embedding
2206.06606,PROPOSED,Method_proving
2401.12326,PROPOSED,Method_em_algorithm
2408.12775,BELONGS_TO,Technology_artificial_intelligence
2112.14508,BELONGS_TO,Technology_intent
2112.14508,BELONGS_TO,Technology_computational
2112.14508,BELONGS_TO,Technology_bert
2112.14508,PROPOSED,Method_intent
2112.14508,PROPOSED,Method_computational
Method_intent,USES,Technology_intent
Method_intent,USES,Technology_computational
Method_intent,USES,Technology_bert
Method_intent,IMPROVES,Method_computational
Method_computational,USES,Technology_intent
Method_computational,USES,Technology_computational
Method_computational,USES,Technology_bert
Method_computational,IMPROVES,Method_intent
2312.01306,BELONGS_TO,Technology_natural_language_processing
2402.02385,BELONGS_TO,Technology_artificial_intelligence
2310.18738,BELONGS_TO,Technology_natural_language_processing
2405.09770,BELONGS_TO,Technology_gpt
2306.13141,BELONGS_TO,Technology_artificial_intelligence
2103.11313,BELONGS_TO,Technology_linguistics
2103.11313,PROPOSED,Method_gpt
Method_gpt,USES,Technology_linguistics
2211.15424,BELONGS_TO,Technology_artificial_intelligence
2005.03842,BELONGS_TO,Technology_robot
2005.03842,PROPOSED,Method_robot
Method_robot,USES,Technology_robot
2310.06422,BELONGS_TO,Technology_bert
2202.01575,BELONGS_TO,Technology_transformer
2306.14263,BELONGS_TO,Technology_lstm
2306.14263,PROPOSED,Method_em_algorithm
Method_em_algorithm,USES,Technology_lstm
1905.01976,BELONGS_TO,Technology_natural_language_processing
2411.14456,BELONGS_TO,Technology_artificial_intelligence
2302.06474,BELONGS_TO,Technology_chatbots
1902.07285,BELONGS_TO,Technology_natural_language_processing
2007.00875,PROPOSED,Method_regular_expressions
2406.18900,BELONGS_TO,Technology_artificial_intelligence
2406.01311,BELONGS_TO,Technology_wikipedia
2108.06209,BELONGS_TO,Technology_bert
2108.06209,RESEARCH_ON,Task_xml
Technology_bert,BELONGS_TO,Task_xml
2103.01199,BELONGS_TO,Technology_dialogue
2203.08242,BELONGS_TO,Technology_wikipedia
1912.13321,BELONGS_TO,Technology_wikipedia
2501.04858,BELONGS_TO,Technology_natural_language_processing
2406.04220,RESEARCH_ON,Task_text_classification
2406.04220,RESEARCH_ON,Task_evaluation
2305.16162,BELONGS_TO,Technology_natural_language_processing
2111.12158,BELONGS_TO,Technology_embedding
2111.12158,BELONGS_TO,Technology_word_vectors
2111.12158,PROPOSED,Method_word_vectors
Method_word_vectors,USES,Technology_embedding
2002.12247,BELONGS_TO,Technology_natural_language_processing
2002.12247,RESEARCH_ON,Task_dictionary
Technology_natural_language_processing,BELONGS_TO,Task_dictionary
1910.12574,BELONGS_TO,Technology_bert
1904.10294,BELONGS_TO,Technology_gpt
2303.13373,BELONGS_TO,Technology_wikipedia
1905.05699,BELONGS_TO,Technology_lstm
1604.05875,BELONGS_TO,Technology_wikipedia
2407.11654,BELONGS_TO,Technology_bert
2209.08853,BELONGS_TO,Technology_natural_language_processing
2304.04358,BELONGS_TO,Technology_natural_language_processing
2205.03824,BELONGS_TO,Technology_artificial_intelligence
2106.14619,PROPOSED,Method_em_algorithm
2304.02017,BELONGS_TO,Technology_gpt
2304.02017,BELONGS_TO,Technology_chatbots
2409.10713,BELONGS_TO,Technology_natural_language_processing
1602.07572,BELONGS_TO,Technology_natural_language_processing
2101.08523,BELONGS_TO,Technology_natural_language_processing
1904.03122,BELONGS_TO,Technology_natural_language_processing
2203.03538,BELONGS_TO,Technology_artificial_intelligence
2311.14419,BELONGS_TO,Technology_gpt
2311.14419,PROPOSED,Method_gpt
Method_gpt,USES,Technology_gpt
2103.13136,PROPOSED,Method_natural_language_processing
2410.03545,BELONGS_TO,Technology_natural_language_processing
2204.00989,PROPOSED,Method_internet
2501.13758,RESEARCH_ON,Task_speech_recognition
2501.13758,RESEARCH_ON,Task_synset
2308.15118,BELONGS_TO,Technology_gpt
2412.15047,BELONGS_TO,Technology_artificial_intelligence
2402.18087,PROPOSED,Method_natural_language_processing
2110.11299,BELONGS_TO,Technology_natural_language_processing
2409.13756,BELONGS_TO,Technology_natural_language_processing
2407.09187,BELONGS_TO,Technology_bert
2310.08757,RESEARCH_ON,Task_dictionary
2310.08757,RESEARCH_ON,Task_dictionary
2007.06897,BELONGS_TO,Technology_natural_language_processing
2007.06897,PROPOSED,Method_natural_language_processing
2302.06476,BELONGS_TO,Technology_chatbots
2305.14450,BELONGS_TO,Technology_gpt
2109.00544,BELONGS_TO,Technology_natural_language_processing
2203.06414,BELONGS_TO,Technology_natural_language_processing
2307.04251,BELONGS_TO,Technology_chatbots
1606.02960,BELONGS_TO,Technology_natural_language_processing
2401.14373,RESEARCH_ON,Task_cognition
2402.13550,BELONGS_TO,Technology_gpt
2307.00067,BELONGS_TO,Technology_artificial_intelligence
1710.02514,PROPOSED,Method_semantics
1808.01371,BELONGS_TO,Technology_navigation
1707.05409,BELONGS_TO,Technology_artificial_intelligence
2104.10809,BELONGS_TO,Technology_natural_language_processing
1906.06362,BELONGS_TO,Technology_natural_language_processing
2310.17894,BELONGS_TO,Technology_chatbots
2401.07777,BELONGS_TO,Technology_artificial_intelligence
1901.06283,BELONGS_TO,Technology_natural_language_processing
2405.16714,BELONGS_TO,Technology_natural_language_processing
2010.16413,BELONGS_TO,Technology_artificial_intelligence
2010.16413,BELONGS_TO,Technology_natural_language_processing
2408.08878,PROPOSED,Method_artificial_intelligence
2305.16633,BELONGS_TO,Technology_bert
2405.03206,BELONGS_TO,Technology_artificial_intelligence
2403.10214,BELONGS_TO,Technology_natural_language_processing
2211.03154,BELONGS_TO,Technology_natural_language_processing
2403.02760,BELONGS_TO,Technology_artificial_intelligence
2403.02760,BELONGS_TO,Technology_chatbots
2403.02760,BELONGS_TO,Technology_gpt
2403.02760,BELONGS_TO,Technology_large_language_models
2306.17177,BELONGS_TO,Technology_gpt
2402.16977,BELONGS_TO,Technology_natural_language_processing
2402.16977,BELONGS_TO,Technology_artificial_intelligence
2404.02261,BELONGS_TO,Technology_artificial_intelligence
2404.02261,PROPOSED,Method_artificial_intelligence
2110.07159,BELONGS_TO,Technology_natural_language_processing
1704.04441,BELONGS_TO,Technology_natural_language_processing
2305.03793,BELONGS_TO,Technology_natural_language_processing
2202.03645,BELONGS_TO,Technology_natural_language_processing
2308.02022,BELONGS_TO,Technology_natural_language_processing
1909.01264,BELONGS_TO,Technology_natural_language_processing
2201.00693,BELONGS_TO,Technology_natural_language_processing
2412.03292,BELONGS_TO,Technology_artificial_intelligence
2403.10135,BELONGS_TO,Technology_natural_language_processing
2106.06090,BELONGS_TO,Technology_natural_language_processing
2101.00434,BELONGS_TO,Technology_natural_language_processing
1711.01100,BELONGS_TO,Technology_natural_language_processing
2210.09430,BELONGS_TO,Technology_artificial_intelligence
2202.12411,BELONGS_TO,Technology_bert
2203.00162,BELONGS_TO,Technology_natural_language_processing
2203.00162,BELONGS_TO,Technology_transformer
2403.00812,BELONGS_TO,Technology_natural_language_processing
2407.11606,RESEARCH_ON,Task_cognition
2212.05711,BELONGS_TO,Technology_artificial_intelligence
2502.12829,BELONGS_TO,Technology_lstm
2401.13504,BELONGS_TO,Technology_artificial_intelligence
2209.04189,BELONGS_TO,Technology_artificial_intelligence
2104.04907,BELONGS_TO,Technology_natural_language_processing
2502.18484,BELONGS_TO,Technology_artificial_intelligence
1903.11222,PROPOSED,Method_learning
1804.08139,PROPOSED,Method_agent_architecture
2305.14302,BELONGS_TO,Technology_artificial_intelligence
2212.10728,BELONGS_TO,Technology_natural_language_processing
1801.00388,BELONGS_TO,Technology_natural_language_processing
2308.02122,PROPOSED,Method_cognition
2311.03812,BELONGS_TO,Technology_artificial_intelligence
2304.07625,BELONGS_TO,Technology_artificial_intelligence
2402.10555,BELONGS_TO,Technology_natural_language_processing
2402.10555,BELONGS_TO,Technology_large_language_models
2311.08401,BELONGS_TO,Technology_natural_language_processing
2202.11844,BELONGS_TO,Technology_natural_language_processing
2202.11844,RESEARCH_ON,Task_france
Technology_natural_language_processing,BELONGS_TO,Task_france
2308.12792,PROPOSED,Method_speech_synthesis
2310.13544,BELONGS_TO,Technology_artificial_intelligence
1808.08609,BELONGS_TO,Technology_natural_language_processing
2409.16461,BELONGS_TO,Technology_gpt
2409.16461,BELONGS_TO,Technology_gpt
2209.12356,BELONGS_TO,Technology_natural_language_processing
2208.09323,BELONGS_TO,Technology_artificial_intelligence
2406.02224,BELONGS_TO,Technology_natural_language_processing
2401.06532,BELONGS_TO,Technology_internet
2401.06532,PROPOSED,Method_internet
Method_internet,USES,Technology_internet
2410.20170,PROPOSED,Method_natural_language_processing
2308.16898,BELONGS_TO,Technology_natural_language_processing
2408.06061,BELONGS_TO,Technology_artificial_intelligence
2309.03470,BELONGS_TO,Technology_word_vectors
2403.10692,BELONGS_TO,Technology_natural_language_processing
2409.17628,RESEARCH_ON,Task_natural_language_generation
2204.07182,BELONGS_TO,Technology_artificial_intelligence
2204.07182,BELONGS_TO,Technology_bert
2309.12357,BELONGS_TO,Technology_artificial_intelligence
2501.16884,BELONGS_TO,Technology_chatbots
2003.05443,PROPOSED,Method_embedding
2410.15144,PROPOSED,Method_neural_networks
2302.06218,BELONGS_TO,Technology_transformer
2308.08061,BELONGS_TO,Technology_natural_language_processing
1810.01400,BELONGS_TO,Technology_natural_language_processing
1906.00742,BELONGS_TO,Technology_natural_language_processing
2401.05778,BELONGS_TO,Technology_gpt
1908.09635,BELONGS_TO,Technology_artificial_intelligence
2407.19402,BELONGS_TO,Technology_transformer
2303.07585,PROPOSED,Method_learning
2403.17284,BELONGS_TO,Technology_artificial_intelligence
2106.04939,PROPOSED,Method_transformer
2205.00148,BELONGS_TO,Technology_embedding
2410.13013,BELONGS_TO,Technology_gpt
2405.17670,BELONGS_TO,Technology_natural_language_processing
2205.03557,BELONGS_TO,Technology_natural_language_processing
2406.01600,BELONGS_TO,Technology_dci
1910.03739,BELONGS_TO,Technology_natural_language_processing
2408.02313,BELONGS_TO,Technology_transformer
2207.11680,BELONGS_TO,Technology_bert
2502.02209,BELONGS_TO,Technology_natural_language_processing
2204.04833,PROPOSED,Method_word_vectors
2501.01694,BELONGS_TO,Technology_lstm
2501.01694,BELONGS_TO,Technology_social_networks
1906.00592,BELONGS_TO,Technology_natural_language_processing
1908.11664,BELONGS_TO,Technology_natural_language_processing
1909.06639,BELONGS_TO,Technology_natural_language_processing
2108.02605,RESEARCH_ON,Task_natural
2208.10099,PROPOSED,Method_text_processing
2306.01771,BELONGS_TO,Technology_xml_processing
2306.01771,BELONGS_TO,Technology_natural_language_processing
2306.01771,PROPOSED,Method_natural_language_processing
2306.01771,PROPOSED,Method_xml_processing
Method_natural_language_processing,USES,Technology_xml_processing
Method_natural_language_processing,IMPROVES,Method_xml_processing
Method_xml_processing,USES,Technology_xml_processing
Method_xml_processing,USES,Technology_natural_language_processing
Method_xml_processing,IMPROVES,Method_natural_language_processing
2310.01603,BELONGS_TO,Technology_artificial_intelligence
2310.01603,BELONGS_TO,Technology_natural_language_processing
2301.09279,BELONGS_TO,Technology_social_networks
1105.1930,BELONGS_TO,Technology_web_intelligence
2111.10952,RESEARCH_ON,Task_text_classification
2204.01142,BELONGS_TO,Technology_artificial_intelligence
2204.01142,PROPOSED,Method_em_algorithm
2204.01142,PROPOSED,Method_artificial_intelligence
Method_em_algorithm,IMPROVES,Method_artificial_intelligence
Method_artificial_intelligence,IMPROVES,Method_em_algorithm
2306.13914,BELONGS_TO,Technology_natural_language_processing
2310.20307,BELONGS_TO,Technology_transformer
2404.10162,BELONGS_TO,Technology_gpt
2407.17344,PROPOSED,Method_chatbots
2002.03872,BELONGS_TO,Technology_parsing
2108.10698,PROPOSED,Method_embedding
2110.13317,BELONGS_TO,Technology_artificial_intelligence
2011.04507,BELONGS_TO,Technology_bert
2303.00293,BELONGS_TO,Technology_artificial_intelligence
2303.00293,BELONGS_TO,Technology_text_mining
2303.00293,RESEARCH_ON,Task_text_analysis
Technology_artificial_intelligence,BELONGS_TO,Task_text_analysis
Technology_text_mining,BELONGS_TO,Task_text_analysis
2310.12442,BELONGS_TO,Technology_transformer
2205.01398,BELONGS_TO,Technology_natural_language_processing
2308.13904,BELONGS_TO,Technology_natural_language_processing
1611.02091,BELONGS_TO,Technology_natural_language_processing
2307.09019,BELONGS_TO,Technology_xml
2206.07360,BELONGS_TO,Technology_natural_language_processing
2210.15497,BELONGS_TO,Technology_natural_language_processing
2210.15497,RESEARCH_ON,Task_modularization
Technology_natural_language_processing,BELONGS_TO,Task_modularization
2209.07735,BELONGS_TO,Technology_natural_language_processing
2203.04592,BELONGS_TO,Technology_artificial_intelligence
2412.07201,BELONGS_TO,Technology_natural_language_processing
2412.07201,BELONGS_TO,Technology_transformer
2305.13048,BELONGS_TO,Technology_transformer
2106.04647,BELONGS_TO,Technology_natural_language_processing
2412.06951,BELONGS_TO,Technology_word_vectors
2304.04193,BELONGS_TO,Technology_natural_language_processing
2407.06089,BELONGS_TO,Technology_natural_language_processing
1703.08748,PROPOSED,Method_simulation
2409.11968,BELONGS_TO,Technology_large_language_models
2409.14357,BELONGS_TO,Technology_artificial_intelligence
2208.04192,BELONGS_TO,Technology_natural_language_processing
2406.03749,BELONGS_TO,Technology_natural_language_processing
2405.03301,BELONGS_TO,Technology_natural_language_processing
2501.12051,BELONGS_TO,Technology_gpt
2109.05006,BELONGS_TO,Technology_natural_language_processing
1910.04760,BELONGS_TO,Technology_internet
2412.08528,PROPOSED,Method_learning
2212.06540,BELONGS_TO,Technology_natural_language_processing
